gender,medal,type,year,country,abb,longitude,latitude
Women,Bronze,Powerlifting,2016,Egypt,EGY,30.802498,26.820553
Women,Gold,Powerlifting,2016,Nigeria,NGR,8.675277,9.081999
Women,Silver,Powerlifting,2016,China,CHN,104.195397,35.86166
Women,Bronze,Powerlifting,2016,Chinese Taipei,TPE,120.960515,23.69781
Women,Gold,Powerlifting,2016,Egypt,EGY,30.802498,26.820553
Women,Silver,Powerlifting,2016,Jordan,JOR,36.238414,30.585164
Women,Bronze,Powerlifting,2016,Mexico,MEX,-102.552784,23.634501
Women,Gold,Powerlifting,2016,Nigeria,NGR,8.675277,9.081999
Women,Silver,Powerlifting,2016,Poland,POL,19.145136,51.919438
Women,Bronze,Powerlifting,2016,Netherlands,NED,5.291266,52.132633
Mixed,Gold,Rugby,2000,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2000,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2000,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2000,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2000,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2000,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2000,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2000,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2000,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2000,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2000,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2000,United States of America,USA,-95.712891,37.09024
Mixed,Silver,Rugby,2000,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2000,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2000,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2000,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2000,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2000,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2000,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2000,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2000,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2000,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2000,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2000,Australia,AUS,133.775136,-25.274398
Mixed,Bronze,Rugby,2000,New Zealand,NZL,174.885971,-40.900557
Mixed,Bronze,Rugby,2000,New Zealand,NZL,174.885971,-40.900557
Mixed,Bronze,Rugby,2000,New Zealand,NZL,174.885971,-40.900557
Mixed,Bronze,Rugby,2000,New Zealand,NZL,174.885971,-40.900557
Mixed,Bronze,Rugby,2000,New Zealand,NZL,174.885971,-40.900557
Mixed,Bronze,Rugby,2000,New Zealand,NZL,174.885971,-40.900557
Mixed,Bronze,Rugby,2000,New Zealand,NZL,174.885971,-40.900557
Mixed,Bronze,Rugby,2000,New Zealand,NZL,174.885971,-40.900557
Mixed,Bronze,Rugby,2000,New Zealand,NZL,174.885971,-40.900557
Mixed,Bronze,Rugby,2000,New Zealand,NZL,174.885971,-40.900557
Mixed,Bronze,Rugby,2000,New Zealand,NZL,174.885971,-40.900557
Mixed,Gold,Rugby,2004,New Zealand,NZL,174.885971,-40.900557
Mixed,Gold,Rugby,2004,New Zealand,NZL,174.885971,-40.900557
Mixed,Gold,Rugby,2004,New Zealand,NZL,174.885971,-40.900557
Mixed,Gold,Rugby,2004,New Zealand,NZL,174.885971,-40.900557
Mixed,Gold,Rugby,2004,New Zealand,NZL,174.885971,-40.900557
Mixed,Gold,Rugby,2004,New Zealand,NZL,174.885971,-40.900557
Mixed,Gold,Rugby,2004,New Zealand,NZL,174.885971,-40.900557
Mixed,Gold,Rugby,2004,New Zealand,NZL,174.885971,-40.900557
Mixed,Gold,Rugby,2004,New Zealand,NZL,174.885971,-40.900557
Mixed,Silver,Rugby,2004,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2004,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2004,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2004,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2004,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2004,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2004,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2004,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2004,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2004,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2004,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2004,Canada,CAN,-106.346771,56.130366
Mixed,Bronze,Rugby,2004,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2004,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2004,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2004,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2004,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2004,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2004,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2004,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2004,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2004,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2004,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2004,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2008,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2008,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2008,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2008,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2008,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2008,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2008,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2008,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2008,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2008,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2008,United States of America,USA,-95.712891,37.09024
Mixed,Silver,Rugby,2008,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2008,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2008,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2008,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2008,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2008,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2008,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2008,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2008,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2008,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2008,Australia,AUS,133.775136,-25.274398
Mixed,Bronze,Rugby,2008,Canada,CAN,-106.346771,56.130366
Mixed,Bronze,Rugby,2008,Canada,CAN,-106.346771,56.130366
Mixed,Bronze,Rugby,2008,Canada,CAN,-106.346771,56.130366
Mixed,Bronze,Rugby,2008,Canada,CAN,-106.346771,56.130366
Mixed,Bronze,Rugby,2008,Canada,CAN,-106.346771,56.130366
Mixed,Bronze,Rugby,2008,Canada,CAN,-106.346771,56.130366
Mixed,Bronze,Rugby,2008,Canada,CAN,-106.346771,56.130366
Mixed,Bronze,Rugby,2008,Canada,CAN,-106.346771,56.130366
Mixed,Bronze,Rugby,2008,Canada,CAN,-106.346771,56.130366
Mixed,Bronze,Rugby,2008,Canada,CAN,-106.346771,56.130366
Mixed,Bronze,Rugby,2008,Canada,CAN,-106.346771,56.130366
Mixed,Bronze,Rugby,2008,Canada,CAN,-106.346771,56.130366
Mixed,Gold,Rugby,2012,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2012,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2012,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2012,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2012,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2012,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2012,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2012,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2012,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2012,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2012,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2012,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2012,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2012,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2012,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2012,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2012,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2012,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2012,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2012,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2012,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2012,Canada,CAN,-106.346771,56.130366
Mixed,Silver,Rugby,2012,Canada,CAN,-106.346771,56.130366
Mixed,Bronze,Rugby,2012,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2012,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2012,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2012,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2012,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2012,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2012,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2012,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2012,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2012,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2012,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2012,United States of America,USA,-95.712891,37.09024
Mixed,Gold,Rugby,2016,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2016,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2016,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2016,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2016,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2016,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2016,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2016,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2016,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2016,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2016,Australia,AUS,133.775136,-25.274398
Mixed,Gold,Rugby,2016,Australia,AUS,133.775136,-25.274398
Mixed,Silver,Rugby,2016,United States of America,USA,-95.712891,37.09024
Mixed,Silver,Rugby,2016,United States of America,USA,-95.712891,37.09024
Mixed,Silver,Rugby,2016,United States of America,USA,-95.712891,37.09024
Mixed,Silver,Rugby,2016,United States of America,USA,-95.712891,37.09024
Mixed,Silver,Rugby,2016,United States of America,USA,-95.712891,37.09024
Mixed,Silver,Rugby,2016,United States of America,USA,-95.712891,37.09024
Mixed,Silver,Rugby,2016,United States of America,USA,-95.712891,37.09024
Mixed,Silver,Rugby,2016,United States of America,USA,-95.712891,37.09024
Mixed,Silver,Rugby,2016,United States of America,USA,-95.712891,37.09024
Mixed,Silver,Rugby,2016,United States of America,USA,-95.712891,37.09024
Mixed,Silver,Rugby,2016,United States of America,USA,-95.712891,37.09024
Mixed,Silver,Rugby,2016,United States of America,USA,-95.712891,37.09024
Mixed,Bronze,Rugby,2016,Japan,JPN,138.252924,36.204824
Mixed,Bronze,Rugby,2016,Japan,JPN,138.252924,36.204824
Mixed,Bronze,Rugby,2016,Japan,JPN,138.252924,36.204824
Mixed,Bronze,Rugby,2016,Japan,JPN,138.252924,36.204824
Mixed,Bronze,Rugby,2016,Japan,JPN,138.252924,36.204824
Mixed,Bronze,Rugby,2016,Japan,JPN,138.252924,36.204824
Mixed,Bronze,Rugby,2016,Japan,JPN,138.252924,36.204824
Mixed,Bronze,Rugby,2016,Japan,JPN,138.252924,36.204824
Mixed,Bronze,Rugby,2016,Japan,JPN,138.252924,36.204824
Mixed,Bronze,Rugby,2016,Japan,JPN,138.252924,36.204824
Mixed,Bronze,Rugby,2016,Japan,JPN,138.252924,36.204824
Mixed,Bronze,Rugby,2016,Japan,JPN,138.252924,36.204824
Men,Gold,Swimming,1980,Great Britain,GBR,-3.435973,55.378051
Men,Silver,Swimming,1980,Finland,FIN,25.748151,61.92411
Men,Bronze,Swimming,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Swimming,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Swimming,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Swimming,1980,Finland,FIN,25.748151,61.92411
Men,Gold,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Silver,Swimming,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Swimming,1980,United States of America,USA,-95.712891,37.09024
Men,Gold,Swimming,1980,Norway,NOR,8.468946,60.472024
Men,Silver,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Bronze,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Gold,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Silver,Swimming,1980,Yugoslavia,YUG,21.005859,44.016521
Men,Bronze,Swimming,1980,Yugoslavia,YUG,21.005859,44.016521
Men,Gold,Swimming,1980,FR Germany,FRG,10.451526,51.165691
Men,Silver,Swimming,1980,Israel,ISR,34.851612,31.046051
Men,Bronze,Swimming,1980,Japan,JPN,138.252924,36.204824
Men,Gold,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Silver,Swimming,1980,Australia,AUS,133.775136,-25.274398
Men,Bronze,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Gold,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Silver,Swimming,1980,Israel,ISR,34.851612,31.046051
Men,Bronze,Swimming,1980,Belgium,BEL,4.469936,50.503887
Men,Gold,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Silver,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Swimming,1980,Spain,ESP,-3.74922,40.463667
Men,Gold,Swimming,1980,Great Britain,GBR,-3.435973,55.378051
Men,Silver,Swimming,1980,Canada,CAN,-106.346771,56.130366
Men,Bronze,Swimming,1980,United States of America,USA,-95.712891,37.09024
Men,Gold,Swimming,1980,United States of America,USA,-95.712891,37.09024
Men,Silver,Swimming,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Gold,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Silver,Swimming,1980,Norway,NOR,8.468946,60.472024
Men,Bronze,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Gold,Swimming,1980,Israel,ISR,34.851612,31.046051
Men,Silver,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Bronze,Swimming,1980,Australia,AUS,133.775136,-25.274398
Men,Gold,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Silver,Swimming,1980,Norway,NOR,8.468946,60.472024
Men,Bronze,Swimming,1980,Canada,CAN,-106.346771,56.130366
Men,Gold,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Silver,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Bronze,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Gold,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Silver,Swimming,1980,Israel,ISR,34.851612,31.046051
Men,Bronze,Swimming,1980,United States of America,USA,-95.712891,37.09024
Men,Gold,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Silver,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Bronze,Swimming,1980,France,FRA,2.213749,46.227638
Men,Gold,Swimming,1980,Israel,ISR,34.851612,31.046051
Men,Silver,Swimming,1980,Egypt,EGY,30.802498,26.820553
Men,Bronze,Swimming,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Swimming,1980,Australia,AUS,133.775136,-25.274398
Men,Silver,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Swimming,1980,Israel,ISR,34.851612,31.046051
Men,Gold,Swimming,1980,Great Britain,GBR,-3.435973,55.378051
Men,Silver,Swimming,1980,Finland,FIN,25.748151,61.92411
Men,Bronze,Swimming,1980,Canada,CAN,-106.346771,56.130366
Men,Gold,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Silver,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Bronze,Swimming,1980,Canada,CAN,-106.346771,56.130366
Men,Gold,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Silver,Swimming,1980,Australia,AUS,133.775136,-25.274398
Men,Bronze,Swimming,1980,United States of America,USA,-95.712891,37.09024
Men,Gold,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Silver,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Bronze,Swimming,1980,Norway,NOR,8.468946,60.472024
Men,Gold,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Silver,Swimming,1980,Yugoslavia,YUG,21.005859,44.016521
Men,Bronze,Swimming,1980,Denmark,DEN,9.501785,56.26392
Men,Gold,Swimming,1980,FR Germany,FRG,10.451526,51.165691
Men,Silver,Swimming,1980,Israel,ISR,34.851612,31.046051
Men,Bronze,Swimming,1980,Japan,JPN,138.252924,36.204824
Men,Gold,Swimming,1980,France,FRA,2.213749,46.227638
Men,Silver,Swimming,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Swimming,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Silver,Swimming,1980,Australia,AUS,133.775136,-25.274398
Men,Bronze,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Gold,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Silver,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Swimming,1980,Belgium,BEL,4.469936,50.503887
Men,Gold,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Silver,Swimming,1980,Mexico,MEX,-102.552784,23.634501
Men,Bronze,Swimming,1980,Zimbabwe,ZIM,29.154857,-19.015438
Men,Gold,Swimming,1980,Great Britain,GBR,-3.435973,55.378051
Men,Silver,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Bronze,Swimming,1980,United States of America,USA,-95.712891,37.09024
Men,Gold,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Silver,Swimming,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Swimming,1980,United States of America,USA,-95.712891,37.09024
Men,Gold,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Silver,Swimming,1980,Great Britain,GBR,-3.435973,55.378051
Men,Bronze,Swimming,1980,Switzerland,SUI,8.227512,46.818188
Men,Gold,Swimming,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Swimming,1980,Australia,AUS,133.775136,-25.274398
Men,Bronze,Swimming,1980,Colombia,COL,-74.297333,4.570868
Men,Gold,Swimming,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Swimming,1980,Norway,NOR,8.468946,60.472024
Men,Bronze,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Gold,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Silver,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Bronze,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Gold,Swimming,1980,United States of America,USA,-95.712891,37.09024
Men,Silver,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Swimming,1980,Canada,CAN,-106.346771,56.130366
Men,Gold,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Silver,Swimming,1980,Spain,ESP,-3.74922,40.463667
Men,Bronze,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Gold,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Silver,Swimming,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Swimming,1980,Mexico,MEX,-102.552784,23.634501
Men,Gold,Swimming,1980,Great Britain,GBR,-3.435973,55.378051
Men,Silver,Swimming,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Swimming,1980,Finland,FIN,25.748151,61.92411
Men,Gold,Swimming,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Swimming,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Swimming,1980,Belgium,BEL,4.469936,50.503887
Men,Gold,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Silver,Swimming,1980,Australia,AUS,133.775136,-25.274398
Men,Bronze,Swimming,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Silver,Swimming,1980,Norway,NOR,8.468946,60.472024
Men,Bronze,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Gold,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Silver,Swimming,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Swimming,1980,Yugoslavia,YUG,21.005859,44.016521
Men,Gold,Swimming,1980,Israel,ISR,34.851612,31.046051
Men,Silver,Swimming,1980,Finland,FIN,25.748151,61.92411
Men,Bronze,Swimming,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Swimming,1980,FR Germany,FRG,10.451526,51.165691
Men,Silver,Swimming,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Swimming,1980,France,FRA,2.213749,46.227638
Men,Gold,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Silver,Swimming,1980,Norway,NOR,8.468946,60.472024
Men,Bronze,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Gold,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Silver,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Swimming,1980,Israel,ISR,34.851612,31.046051
Men,Gold,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Silver,Swimming,1980,Israel,ISR,34.851612,31.046051
Men,Bronze,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Gold,Swimming,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Bronze,Swimming,1980,United States of America,USA,-95.712891,37.09024
Men,Gold,Swimming,1980,United States of America,USA,-95.712891,37.09024
Men,Silver,Swimming,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Gold,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Silver,Swimming,1980,Israel,ISR,34.851612,31.046051
Men,Bronze,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Gold,Swimming,1980,Norway,NOR,8.468946,60.472024
Men,Silver,Swimming,1980,Canada,CAN,-106.346771,56.130366
Men,Bronze,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Gold,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Silver,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Bronze,Swimming,1980,Norway,NOR,8.468946,60.472024
Men,Gold,Swimming,1980,Colombia,COL,-74.297333,4.570868
Men,Silver,Swimming,1980,Canada,CAN,-106.346771,56.130366
Men,Bronze,Swimming,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Swimming,1980,Yugoslavia,YUG,21.005859,44.016521
Men,Silver,Swimming,1980,United States of America,USA,-95.712891,37.09024
Men,Bronze,Swimming,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Silver,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Bronze,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Gold,Swimming,1980,New Zealand,NZL,174.885971,-40.900557
Men,Silver,Swimming,1980,Canada,CAN,-106.346771,56.130366
Men,Bronze,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Gold,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Silver,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Swimming,1980,France,FRA,2.213749,46.227638
Men,Gold,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Silver,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Bronze,Swimming,1980,France,FRA,2.213749,46.227638
Men,Gold,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Silver,Swimming,1980,Israel,ISR,34.851612,31.046051
Men,Bronze,Swimming,1980,Japan,JPN,138.252924,36.204824
Men,Gold,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Silver,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Swimming,1980,Spain,ESP,-3.74922,40.463667
Men,Gold,Swimming,1980,United States of America,USA,-95.712891,37.09024
Men,Silver,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Bronze,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Gold,Swimming,1980,Spain,ESP,-3.74922,40.463667
Men,Silver,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Gold,Swimming,1980,Canada,CAN,-106.346771,56.130366
Men,Silver,Swimming,1980,Great Britain,GBR,-3.435973,55.378051
Men,Bronze,Swimming,1980,United States of America,USA,-95.712891,37.09024
Men,Gold,Swimming,1980,United States of America,USA,-95.712891,37.09024
Men,Silver,Swimming,1980,Sweden,SWE,18.643501,60.128161
Men,Bronze,Swimming,1980,United States of America,USA,-95.712891,37.09024
Men,Gold,Swimming,1980,Israel,ISR,34.851612,31.046051
Men,Silver,Swimming,1980,Canada,CAN,-106.346771,56.130366
Men,Bronze,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Gold,Swimming,1980,Great Britain,GBR,-3.435973,55.378051
Men,Silver,Swimming,1980,Czech Republic,TCH,15.472962,49.817492
Men,Bronze,Swimming,1980,Canada,CAN,-106.346771,56.130366
Men,Gold,Swimming,1980,Netherlands,NED,5.291266,52.132633
Men,Silver,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Swimming,1980,FR Germany,FRG,10.451526,51.165691
Men,Gold,Swimming,1980,Israel,ISR,34.851612,31.046051
Men,Silver,Swimming,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Swimming,1980,France,FRA,2.213749,46.227638
Men,Gold,Swimming,1980,France,FRA,2.213749,46.227638
Men,Silver,Swimming,1980,FR Germany,FRG,10.451526,51.165691
Men,Bronze,Swimming,1980,France,FRA,2.213749,46.227638
Men,Gold,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Silver,Swimming,1980,Poland,POL,19.145136,51.919438
Men,Bronze,Swimming,1980,Israel,ISR,34.851612,31.046051
Men,Gold,Swimming,1980,Norway,NOR,8.468946,60.472024
